Source,Type,Name,Versions,Sample,Related,Unit,Meaning
VARS,,innodb_log_write_ahead_size,5.7;8.0;10.2;10.3;10.4;10.5;10.6,8192,,bytes,Write-ahead block size for the redo log. Even multiples of both filesystem and log fle block size.
VARS,,innodb_log_writer_threads,8,ON,,ONOFF,"Enables dedicated log writer threads for writing redo log records from the log buffer to the system buffers and flushing the system buffers to the redo log files. Dedicated log writer threads can improve performance on high-concurrency systems, but for low-concurrency systems, disabling dedicated log writer threads provides better performance."
VARS,,innodb_lru_flush_size,10.5;10.6,32,,,
VARS,,innodb_lru_scan_depth,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,1024,,number,See https://dev.mysql.com/doc/refman/8.0/en/innodb-parameters.html#sysvar_innodb_lru_scan_depth
VARS,,innodb_max_bitmap_file_size,5.7;10.1;10.2,0,,,
VARS,,innodb_max_changed_pages,5.7;10.1;10.2,0,,,
VARS,,innodb_max_dirty_pages_pct,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,75,,percent,InnoDB tries to flush data from the buffer pool so that the percentage of dirty pages does not exceed this value.
VARS,,innodb_max_dirty_pages_pct_lwm,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,0,innodb_max_dirty_pages_pct,percent,Preflushing dirty page percentage. 0: disabled.  Must be lower than innodb_max_dirty_pages_pct
VARS,,innodb_max_purge_lag,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,0,,,
VARS,,innodb_max_purge_lag_delay,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,0,,microseconds,
VARS,,innodb_max_purge_lag_wait,10.2;10.3;10.4;10.5;10.6,4294967295,,microseconds,
VARS,,innodb_max_undo_log_size,5.7;8.0;10.2;10.3;10.4;10.5;10.6,10485760,,bytes,"If an undo tablespace exceeds the threshold, it can be marked for truncation when innodb_undo_log_truncate is enabled. "
VARS,,innodb_mirrored_log_groups,5.5;5.6;10.1;10.2,0,,,
VARS,,innodb_monitor_disable,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,innodb_monitor_enable,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,innodb_monitor_reset,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,innodb_monitor_reset_all,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,innodb_mtflush_threads,10.1;10.2,8,,,
VARS,,innodb_numa_interleave,5.6;5.7;8.0,OFF,,,
VARS,,innodb_old_blocks_pct,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,37,,,
VARS,,innodb_old_blocks_time,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,1000,,,
VARS,,innodb_online_alter_log_max_size,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,134217728,,,
VARS,,innodb_open_files,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,2500,,,
VARS,,innodb_optimize_fulltext_only,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,innodb_page_cleaners,5.7;8.0;10.2;10.3;10.4;10.5,4,,,
VARS,,innodb_page_size,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,16384,,,
VARS,,innodb_parallel_dblwr_encrypt,5.7,OFF,,,
VARS,,innodb_parallel_doublewrite_path,5.7,xb_doublewrite,,,
VARS,,innodb_parallel_read_threads,8,4,,,
VARS,,innodb_prefix_index_cluster_optimization,10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,innodb_print_all_deadlocks,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,innodb_print_ddl_logs,8,OFF,,,
VARS,,innodb_print_lock_wait_timeout_info,5.7;10.1,OFF,,,
VARS,,innodb_purge_batch_size,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,300,,,
VARS,,innodb_purge_rseg_truncate_frequency,5.7;8.0;10.2;10.3;10.4;10.5;10.6,128,,,
VARS,,innodb_purge_threads,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,4,,,
VARS,,innodb_random_read_ahead,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,innodb_read_ahead_threshold,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,56,,,
VARS,,innodb_read_io_threads,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,4,,,
VARS,,innodb_read_only,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,innodb_read_only_compressed,10.6,ON,,,
VARS,,innodb_records_in_range,5.7,0,,,
VARS,,innodb_redo_log_archive_dirs,8,,,,
VARS,,innodb_redo_log_encrypt,5.7;8.0,OFF,,,
VARS,,innodb_replication_delay,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5,0,,,
VARS,,innodb_rollback_on_timeout,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,innodb_rollback_segments,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4,128,,,
VARS,,innodb_safe_truncate,10.2,ON,,,
VARS,,innodb_sched_priority_cleaner,10.1;10.2,0,,,
VARS,,innodb_scrub_log,5.7;10.1;10.2;10.3;10.4;10.5,OFF,,ONOFF,Enable redo log scrubbing to overwrite deleted data
VARS,,innodb_scrub_log_speed,5.7;10.1;10.2;10.3;10.4;10.5,256,,bytes/sec,Redo log scrubbing speed
VARS,,innodb_segment_reserve_factor,8,12,,,
VARS,,innodb_show_locks_held,5.7;10.1;10.2,0,,,
VARS,,innodb_show_verbose_locks,5.7;10.1;10.2,0,,,
VARS,,innodb_simulate_comp_failures,10.1,0,,,
VARS,,innodb_sort_buffer_size,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,1048576,,,
VARS,,innodb_spin_wait_delay,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,4,,,
VARS,,innodb_spin_wait_pause_multiplier,8,50,,,
VARS,,innodb_stats_auto_recalc,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,ON,,,
VARS,,innodb_stats_include_delete_marked,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,innodb_stats_method,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,nulls_equal,,,
VARS,,innodb_stats_modified_counter,10.1;10.2;10.3;10.4;10.5;10.6,0,,,
VARS,,innodb_stats_on_metadata,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,innodb_stats_persistent,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,ON,,,
VARS,,innodb_stats_persistent_sample_pages,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,20,,,
VARS,,innodb_stats_sample_pages,5.5;5.6;5.7;10.1;10.2;10.3;10.4,8,,,
VARS,,innodb_stats_traditional,10.1;10.2;10.3;10.4;10.5;10.6,ON,,,
VARS,,innodb_stats_transient_sample_pages,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,8,,,
VARS,,innodb_status_output,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,innodb_status_output_locks,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,innodb_strict_mode,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,ON,,,
VARS,,innodb_support_xa,5.5;5.6;5.7;10.1;10.2,ON,,,
VARS,,innodb_sync_array_size,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5,1,,,
VARS,,innodb_sync_spin_loops,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,30,,,
VARS,,innodb_sys_tablespace_encrypt,5.7,OFF,,,
VARS,,innodb_table_locks,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,ON,,,
VARS,,innodb_temp_data_file_path,5.7;8.0;10.2;10.3;10.4;10.5;10.6,ibtmp1:12M:autoextend,,,
VARS,,innodb_temp_tablespace_encrypt,5.7,OFF,,,
VARS,,innodb_temp_tablespaces_dir,8,./#innodb_temp/,,path,
VARS,,innodb_thread_concurrency,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5,0,,,
VARS,,innodb_thread_sleep_delay,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5,10000,,,
VARS,,innodb_tmpdir,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,innodb_track_changed_pages,5.7;10.1;10.2,OFF,,,
VARS,,innodb_track_redo_log_now,10.2,OFF,,,
VARS,,innodb_undo_directory,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,./,,,
VARS,,innodb_undo_log_encrypt,5.7;8.0,OFF,,,
VARS,,innodb_undo_log_truncate,5.7;8.0;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,innodb_undo_logs,5.6;5.7;10.1;10.2;10.3;10.4;10.5,128,,,
VARS,,innodb_undo_tablespaces,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,0,,number,Undo tablespaces to use
VARS,,innodb_use_atomic_writes,10.1;10.2;10.3;10.4;10.5;10.6,ON,,,
VARS,,innodb_use_fallocate,10.1;10.2,OFF,,,
VARS,,innodb_use_fdatasync,8,OFF,,ONOFF,Use fdatasync() instead of sync() for performance
VARS,,innodb_use_global_flush_log_at_trx_commit,5.7;10.1;10.2,OFF,,,
VARS,,innodb_use_mtflush,10.1;10.2,OFF,,,
VARS,,innodb_use_native_aio,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,ON,,ONOFF,Use the Linux asynchronous I/O subsystem. 
VARS,,innodb_use_stacktrace,10.1;10.2,OFF,,,
VARS,,innodb_use_sys_malloc,5.5;5.6;10.1,ON,,,
VARS,,innodb_use_trim,10.1;10.2,ON,,,
VARS,,innodb_validate_tablespace_paths,8,ON,,,
VARS,,innodb_version,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,5.7.35,,,
VARS,,innodb_write_io_threads,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,4,,,
VARS,,insert_id,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,0,,,
VARS,,interactive_timeout,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,50,,,
VARS,,internal_tmp_disk_storage_engine,5.7,InnoDB,,,
VARS,,internal_tmp_mem_storage_engine,8,TempTable,,,
VARS,,join_buffer_size,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,8388608,,bytes,"The minimum size of the buffer that is used for plain index scans, range index scans, and joins that do not use indexes and thus perform full table scans."
VARS,,join_buffer_space_limit,10.1;10.2;10.3;10.4;10.5;10.6,2097152,,,
VARS,,join_cache_level,10.1;10.2;10.3;10.4;10.5;10.6,2,,,
VARS,,keep_files_on_create,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,ONOFF,"If a MyISAM table is created with no DATA DIRECTORY option, the .MYD file is created in the database directory. By default, if MyISAM finds an existing .MYD file in this case, it overwrites it. The same applies to .MYI files for tables created with no INDEX DIRECTORY option. To suppress this behavior, set the keep_files_on_create variable to ON (1), in which case MyISAM does not overwrite existing files and returns an error instead. The default value is OFF (0)"
VARS,,key_buffer_size,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,134217728,,bytes,Size of MyISAM key cache.
VARS,,key_cache_age_threshold,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,300,,number,This value controls the demotion of buffers from the hot sublist of a key cache to the warm sublist. Lower values cause demotion to happen more quickly. The minimum value is 100. 
VARS,,key_cache_block_size,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,1024,,bytes,The size in bytes of blocks in the key cache. T
VARS,,key_cache_division_limit,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,100,,percent,The division point between the hot and warm sublists of the key cache buffer list. The value is the percentage of the buffer list to use for the warm sublist.
VARS,,key_cache_file_hash_size,10.1;10.2;10.3;10.4;10.5;10.6,512,,,
VARS,,key_cache_segments,10.1;10.2;10.3;10.4;10.5;10.6,0,,,
VARS,,keyring_operations,5.7;8.0,ON,,,
VARS,,kill_idle_transaction,5.7,0,,,
VARS,,large_files_support,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,ON,,ONOFF,Whether mysqld was compiled with options for large file support
VARS,,large_page_size,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,0,,bytes,"If large page support is enabled, this shows the size of memory pages. Large memory pages are supported only on Linux; on other platforms, the value of this variable is always 0"
VARS,,large_pages,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,ONOFF,Whether large page support is enabled
VARS,,last_gtid,10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,last_insert_id,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,0,identity,number,The value to be returned from LAST_INSERT_ID(). This is stored in the binary log when you use LAST_INSERT_ID() in a statement that updates a table. 
VARS,,lc_messages,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,en_US,,locale,
VARS,,lc_messages_dir,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,,,pathname,
VARS,,lc_time_names,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,en_US,,locale,This variable specifies the locale that controls the language used to display day and month names and abbreviations
VARS,,license,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,GPL,,text,The type of license the server has
VARS,,local_infile,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,ON,,ONOFF,This variable controls server-side LOCAL capability for LOAD DATA statements. 
VARS,,lock_wait_timeout,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,86400,,seconds,The timeout in seconds for attempts to acquire metadata locks.
VARS,,locked_in_memory,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,ONOFF,Whether mysqld was locked in memory with --memlock.
VARS,,log,5.5,OFF,,,
VARS,setting,log_bin,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,filename,Enables binary logging
VARS,,log_bin_basename,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,,,path,
VARS,,log_bin_compress,10.2;10.3;10.4;10.5;10.6,OFF,,ONOFF,
VARS,,log_bin_compress_min_len,10.2;10.3;10.4;10.5;10.6,256,,,
VARS,,log_bin_index,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,,,filename,
VARS,,log_bin_trust_function_creators,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,log_bin_use_v1_row_events,5.6;5.7;8.0,OFF,,,
VARS,,log_builtin_as_identified_by_password,5.7,OFF,,,
VARS,,log_disabled_statements,10.3;10.4;10.5;10.6,sp,,,
VARS,,log_error,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,,,pathname,Error log output destination
VARS,,log_error_services,8,log_filter_internal; log_sink_internal,,,
VARS,,log_error_suppression_list,8,,,,
VARS,,log_error_verbosity,5.7;8.0,3,,number,"1-Error messages; 2-Error and warning messages; 3-Error, warning, and informational messages"
VARS,,log_output,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,FILE,,text,"Combinations of TABLE, FILE, NONE"
VARS,,log_queries_not_using_indexes,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,ONOFF,"If you enable this variable with the slow query log enabled, queries that are expected to retrieve all rows are logged.  This option does not necessarily mean that no index is used. For example, a query that uses a full index scan uses an index but would be logged because the index would not limit the number of rows."
VARS,,log_raw,8,OFF,,,
VARS,,log_replica_updates,8,ON,,,
VARS,,log_slave_updates,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,log_slow_admin_statements,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,ON,,ONOFF,Include slow administrative statements in the slow query log.
VARS,,log_slow_disabled_statements,10.3;10.4;10.5;10.6,sp,,,
VARS,,log_slow_extra,8,OFF,,,
VARS,,log_slow_filter,5.7;10.1;10.2;10.3;10.4;10.5;10.6,"admin,filesort,filesort_on_disk,full_join,full_scan,query_cache,query_cache_miss,tmp_table,tmp_table_on_disk",,,
VARS,,log_slow_queries,5.5,OFF,,,
VARS,,log_slow_rate_limit,5.7;10.1;10.2;10.3;10.4;10.5;10.6,1,,,
VARS,,log_slow_rate_type,5.7,session,,,
VARS,,log_slow_replica_statements,8,OFF,,,
VARS,,log_slow_slave_statements,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,ON,,,
VARS,,log_slow_sp_statements,5.7,ON,,,
VARS,,log_slow_verbosity,5.7;10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,log_statements_unsafe_for_binlog,5.7;8.0,ON,,,
VARS,,log_syslog,5.7,OFF,,ONOFF,Whether to write error log output to the system log.
VARS,,log_syslog_facility,5.7,daemon,,,
VARS,,log_syslog_include_pid,5.7,ON,,,
VARS,,log_syslog_tag,5.7,,,,
VARS,,log_tc_size,10.1;10.2;10.3;10.4;10.5;10.6,24576,,,
VARS,,log_throttle_queries_not_using_indexes,5.6;5.7;8.0,0,log_queries_not_using_indexes,statements/minute,"For queries expected to retrieve all rows, Limit their number per minute that can be written to the slow query log. 0: no limit."
VARS,,log_timestamps,5.7;8.0,UTC,,,
VARS,,log_warnings,5.5;5.6;5.7;10.1;10.2;10.3;10.4;10.5;10.6,2,,,
VARS,,long_query_time,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,2,,seconds,"If a query takes longer than this many seconds, the server increments the Slow_queries status variable. If the slow query log is enabled, the query is logged to the slow query log file. This value is measured in real time, not CPU time"
VARS,,low_priority_updates,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,lower_case_file_system,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,lower_case_table_names,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,0,,,
VARS,,mandatory_roles,8,,,,
VARS,,master_info_repository,5.6;5.7;8.0,FILE,,,
VARS,,master_verify_checksum,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,max_allowed_packet,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,1073741824,,,
VARS,,max_binlog_cache_size,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,9.22E+018,,,
VARS,,max_binlog_files,5.7,0,,,
VARS,,max_binlog_size,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,1073741824,,,
VARS,,max_binlog_stmt_cache_size,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,9.22E+018,,,
VARS,,max_connect_errors,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,100,,,
VARS,,max_connections,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,2000,,,
VARS,,max_delayed_threads,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,20,,,
VARS,,max_digest_length,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,1024,,,
VARS,,max_error_count,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,64,,,
VARS,,max_execution_time,5.7;8.0,0,,,
VARS,,max_heap_table_size,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,36700160,,,
VARS,,max_insert_delayed_threads,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,20,,,
VARS,,max_join_size,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,9.22E+018,,,
VARS,,max_length_for_sort_data,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,1024,,,
VARS,,max_long_data_size,5.5;10.1;10.2;10.3;10.4,1073741824,,,
VARS,,max_password_errors,10.4;10.5;10.6,4294967295,,,
VARS,,max_points_in_geometry,5.7;8.0,65536,,,
VARS,,max_prepared_stmt_count,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,16382,,,
VARS,,max_recursive_iterations,10.2;10.3;10.4;10.5;10.6,4294967295,,,
VARS,,max_relay_log_size,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,1073741824,,,
VARS,,max_rowid_filter_size,10.4;10.5;10.6,131072,,,
VARS,,max_seeks_for_key,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,4294967295,,,
VARS,,max_session_mem_used,10.1;10.2;10.3;10.4;10.5;10.6,9.22E+018,,,
VARS,,max_slowlog_files,5.7,0,,,
VARS,,max_slowlog_size,5.7,0,,,
VARS,,max_sort_length,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,1024,,,
VARS,,max_sp_recursion_depth,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,0,,,
VARS,,max_statement_time,10.1;10.2;10.3;10.4;10.5;10.6,0,,,
VARS,,max_tmp_tables,5.5;5.6;5.7;10.1;10.2;10.3;10.4;10.5;10.6,32,,,
VARS,,max_user_connections,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,0,,,
VARS,,max_write_lock_count,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,4294967295,,,
VARS,,metadata_locks_cache_size,5.5;5.6;5.7;10.1;10.2;10.3;10.4;10.5;10.6,1024,,,
VARS,,metadata_locks_hash_instances,5.6;5.7;10.1;10.2;10.3;10.4;10.5;10.6,8,,,
VARS,,min_examined_row_limit,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,0,,,
VARS,,mrr_buffer_size,10.1;10.2;10.3;10.4;10.5;10.6,262144,,,
VARS,,multi_range_count,5.5;5.6;5.7;10.1;10.2;10.3;10.4,256,,,
VARS,,myisam_block_size,10.1;10.2;10.3;10.4;10.5;10.6,1024,,,
VARS,,myisam_data_pointer_size,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,6,,,
VARS,,myisam_max_sort_file_size,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,9.22E+018,,,
VARS,,myisam_mmap_size,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,9.22E+018,,,
VARS,,myisam_recover_options,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,"BACKUP,QUICK",,,
VARS,,myisam_repair_threads,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,1,,,
VARS,,myisam_sort_buffer_size,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,134216704,,,
VARS,,myisam_stats_method,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,NULLS_UNEQUAL,,,
VARS,,myisam_use_mmap,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,mysql56_temporal_format,10.1;10.2;10.3;10.4;10.5;10.6,ON,,,
VARS,,mysql_native_password_proxy_users,5.7;8.0,OFF,,,
VARS,,mysqlx_bind_address,8,*,,,
VARS,,mysqlx_compression_algorithms,8,"DEFLATE_STREAM,LZ4_MESSAGE,ZSTD_STREAM",,,
VARS,,mysqlx_connect_timeout,8,30,,,
VARS,,mysqlx_deflate_default_compression_level,8,3,,,
VARS,,mysqlx_deflate_max_client_compression_level,8,5,,,
VARS,,mysqlx_document_id_unique_prefix,8,0,,,
VARS,,mysqlx_enable_hello_notice,8,ON,,,
VARS,,mysqlx_idle_worker_thread_timeout,8,60,,,
VARS,,mysqlx_interactive_timeout,8,28800,,,
VARS,,mysqlx_lz4_default_compression_level,8,2,,,
VARS,,mysqlx_lz4_max_client_compression_level,8,8,,,
VARS,,mysqlx_max_allowed_packet,8,67108864,,,
VARS,,mysqlx_max_connections,8,100,,,
VARS,,mysqlx_min_worker_threads,8,2,,,
VARS,,mysqlx_port,8,33060,,,
VARS,,mysqlx_port_open_timeout,8,0,,,
VARS,,mysqlx_read_timeout,8,30,,,
VARS,,mysqlx_socket,8,/var/run/mysqld/mysqlx.sock,,,
VARS,,mysqlx_ssl_ca,8,,,,
VARS,,mysqlx_ssl_capath,8,,,,
VARS,,mysqlx_ssl_cert,8,,,,
VARS,,mysqlx_ssl_cipher,8,,,,
VARS,,mysqlx_ssl_crl,8,,,,
VARS,,mysqlx_ssl_crlpath,8,,,,
VARS,,mysqlx_ssl_key,8,,,,
VARS,,mysqlx_wait_timeout,8,28800,,,
VARS,,mysqlx_write_timeout,8,60,,,
VARS,,mysqlx_zstd_default_compression_level,8,3,,,
VARS,,mysqlx_zstd_max_client_compression_level,8,11,,,
VARS,,net_buffer_length,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,16384,,,
VARS,,net_read_timeout,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,30,,,
VARS,,net_retry_count,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,10,,,
VARS,,net_write_timeout,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,60,,,
VARS,,new,5.5;5.6;5.7;8.0,OFF,,,
VARS,,ngram_token_size,5.7;8.0,2,,,
VARS,,offline_mode,5.7;8.0,OFF,,,
VARS,,old,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,old_alter_table,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,old_mode,10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,old_passwords,5.5;5.6;5.7;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,open_files_limit,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,80000,,,
VARS,,optimizer_max_sel_arg_weight,10.5;10.6,32000,,,
VARS,,optimizer_prune_level,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,1,,,
VARS,,optimizer_search_depth,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,62,,,
VARS,,optimizer_selectivity_sampling_limit,10.1;10.2;10.3;10.4;10.5;10.6,100,,,
